bag_id,time_of_capture,body_temperature_c,microhabitat_type,microhabitat_temperature_c,bag_photo,processor,visit_comment,species_capture,capture_type,capture_mark_recapture,life_stage,sex,snout_vent_length,body_and_bag_mass,bag_mass,body_mass,bd_swab_tube_id,dry_swab_tube_id,crispr_swab_tube_id,bacterial_swab_tube_id,mucusome_id,amp_id_1,amp_id_2,amp_id_3,amp_id_4,antibody_id_1,antibody_id_2,antibody_id_3,antibody_id_4,toe_clip_tube_id,capture_comments,survey_time,region,location,detection_type,site,date,temp_ves_id
bag54,23:25:00,23.7,tree/log/bush (lower than 1m),23.8,fb117057-37cd-4da7-ba69-be2575f55afd,brandon hoenig,NA,rana catesbeiana,new,ef73b9a9-43fd-4665-b62b-e5e56d78c7a9,adult,female,79,57,4.9,52.1,BDSwab00102,NA,NA,BacSwab00102,MucBath00033,AMPBath00033,NA,NA,NA,AntiBod00033,NA,NA,NA,ToeClip00033,NA,night,pa,usa,capture,tuttle pond,2022-06-14T00:00:00Z,83
bag17,21:50:00,23.4,emergent vegetation (lower than 1m),23.5,9f9308c9-286d-45ad-881f-c063f9edb53b,emily jolly,NA,rana clamitans,new,NA,adult,female,76.9,48,3,45,BdSwab00117,NA,NA,BacSwab00117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,night,pa,usa,capture,tuttle pond,2022-06-14T00:00:00Z,84
bag31,21:53:00,23.6,tree/log/bush (lower than 1m),23.6,ab5a1452-1758-4c2d-9de6-eb534e5b8012,brandon hoenig,NA,hyla versicolor,new,NA,adult,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,night,pa,usa,capture,tuttle pond,2022-06-14T00:00:00Z,85
bag34,21:55:00,23.8,tree/log/bush (lower than 1m),23.6,d1033c07-89f1-4ed6-8794-66845f568754,emily jolly,NA,hyla versicolor,new,NA,adult,male,38.8,9.1,2.9,6.2,BdSwab00110,NA,NA,BacSwab00110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,night,pa,usa,capture,tuttle pond,2022-06-14T00:00:00Z,86
bag19,22:00:00,24,water,24.1,57c3d30d-7906-4c88-8520-9ccfdbb6e67b,brandon hoenig,NA,rana clamitans,new,NA,adult,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,night,pa,usa,capture,tuttle pond,2022-06-14T00:00:00Z,87
bag18,22:03:00,23.9,water,24.2,549b0b0a-4f17-4322-9dd2-22283ab8165b,brandon hoenig,NA,rana catesbeiana,new,82e477df-ef00-43cc-8721-9d137188b8c7,juvenile,unknown,51.8,21.25,6.1,15.15,BDSwab00104,NA,NA,BacSwab00104,MucBath00035,AMPBath00035,NA,NA,NA,AntiBod00035,NA,NA,NA,ToeClip00037,NA,night,pa,usa,capture,tuttle pond,2022-06-14T00:00:00Z,88
bag16,22:10:00,24.3,water,24.4,efb8381b-c80a-4798-b4cb-f3334191fc20,brandon hoenig,NA,rana catesbeiana,new,e3942673-21fa-45e3-a580-81dc0e8fc6c3,adult,male,94.1,115.23,11.23,104,BDSwab00098,NA,NA,BacSwab00098,NA,NA,NA,NA,NA,NA,NA,NA,NA,ToeClip00029,NA,night,pa,usa,capture,tuttle pond,2022-06-14T00:00:00Z,89
bag15,22:27:00,23.4,water,23.3,450d5e21-917e-4756-a9dc-edf99e312e2d,brandon hoenig,NA,rana clamitans,new,NA,adult,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,night,pa,usa,capture,tuttle pond,2022-06-14T00:00:00Z,90
bag14,22:32:00,23.4,water,23.5,952c72bc-4a1e-4b8d-8f24-eddb6851e307,brandon hoenig,NA,rana clamitans,new,NA,adult,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,night,pa,usa,capture,tuttle pond,2022-06-14T00:00:00Z,91
bag13,22:41:00,23.6,water,23.8,10a262a6-119e-4d16-9c54-93d23ee240b9,brandon hoenig,NA,rana catesbeiana,new,822e5f53-df47-4e14-98c1-37a397341017,juvenile,unknown,50.8,16.75,4,12.75,BDSwab00106,NA,NA,BacSwab00106,NA,NA,NA,NA,NA,NA,NA,NA,NA,ToeClip00032,NA,night,pa,usa,capture,tuttle pond,2022-06-14T00:00:00Z,92
bag12,22:43:00,23.7,water,23.9,16992a0c-f0a6-4b1e-a78b-e423af10f77f,brandon hoenig,NA,rana catesbeiana,new,101cbb74-1941-4e63-8715-f7f42cde7cfd,juvenile,unknown,66.2,27.5,4.5,23,BDSwab00101,NA,NA,BacSwab00101,MucBath00032,AMPBath00032,NA,NA,NA,AntiBod00032,NA,NA,NA,ToeClip00027,NA,night,pa,usa,capture,tuttle pond,2022-06-14T00:00:00Z,93
bag04,22:11:00,28.4,tree/log/bush (higher than 1m),28.5,13bb7103-7822-4a24-a2b2-2b0916f06e0b,emily jolly,NA,hyla versicolor,new,NA,adult,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,night,pa,usa,capture,tuttle pond,2022-06-15T00:00:00Z,95
bag16,22:13:00,27.7,water,28,3c01b315-029c-449a-8c9a-7ab102bf7377,brandon hoenig,NA,rana catesbeiana,new,83e40ed5-1445-4629-8776-c1ebb83751ee,adult,female,52.9,19.75,5.5,14.25,BdSwab00123,NA,NA,BacSwab00122,NA,NA,NA,NA,NA,NA,NA,NA,NA,ToeClip00045,NA,night,pa,usa,capture,tuttle pond,2022-06-15T00:00:00Z,96
bag03,22:19:00,28.1,tree/log/bush (lower than 1m),28.5,e2a811cc-4175-4081-a173-72560199ae17,emily jolly,NA,hyla versicolor,new,NA,adult,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,night,pa,usa,capture,tuttle pond,2022-06-15T00:00:00Z,97
bag02,22:23:00,28.8,water,28.7,4b375e47-e4e0-49d7-a500-61d707969239,brandon hoenig,NA,rana catesbeiana,new,a0f86611-a4af-4302-be8f-101fc4086316,adult,female,74,49,4.2,44.8,BdSwab00124,NA,NA,BacSwab00123,NA,NA,NA,NA,NA,NA,NA,NA,NA,ToeClip00044,NA,night,pa,usa,capture,tuttle pond,2022-06-15T00:00:00Z,98
bag17,22:37:00,27.2,tree/log/bush (lower than 1m),27.3,7245fc68-871d-4550-8c98-ac0a518e574e,emily jolly,NA,rana clamitans,new,NA,juvenile,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,night,pa,usa,capture,tuttle pond,2022-06-15T00:00:00Z,99
bag18,23:01:00,27,tree/log/bush (lower than 1m),27,768194d2-0e85-4f38-bf0a-6312aceb8e3d,brandon hoenig,NA,rana catesbeiana,new,387470d6-e8ac-4a74-b51a-a00b7579b6a3,adult,female,50,24.5,4,20.5,BdSwab00129,NA,NA,BacSwab00128,NA,NA,NA,NA,NA,NA,NA,NA,NA,ToeClip00040,NA,night,pa,usa,capture,tuttle pond,2022-06-15T00:00:00Z,103
bag19,23:04:00,27.2,water,27.2,84ca19e3-aa08-4e1b-b9b5-80818a548d78,brandon hoenig,NA,rana catesbeiana,new,eef50f93-4714-4b9d-83f3-38877ef9511e,adult,female,61.6,27.75,3.86,23.89,BdSwab00119,NA,NA,BacSwab00118,NA,NA,NA,NA,NA,NA,NA,NA,NA,ToeClip00047,NA,night,pa,usa,capture,tuttle pond,2022-06-15T00:00:00Z,104
bag21,23:08:00,27.1,water,27.2,b4e2db39-fb88-4745-a872-2e321785ced9,emily jolly,NA,rana clamitans,new,NA,juvenile,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,night,pa,usa,capture,tuttle pond,2022-06-15T00:00:00Z,105
bag22,23:25:00,27.2,water,NA,bd78a561-498d-472f-a2a2-2ab3072d49dd,brandon hoenig,NA,rana catesbeiana,new,a1722807-aa8a-485e-b90c-ae0988994734,juvenile,unknown,47.8,17.75,2.9,14.85,BdSwab00127,NA,NA,BacSwab00126,NA,NA,NA,NA,NA,NA,NA,NA,NA,ToeClip00041,NA,night,pa,usa,capture,tuttle pond,2022-06-15T00:00:00Z,106
bag10,21:41:00,21.4,wet ground,21.2,640b520c-7432-4811-b55e-b1cb32b3c5ee,emily jolly,NA,rana clamitans,new,NA,adult,male,59.3,24.5,4.4,20.1,BdSwab00116,NA,NA,BacSwab00116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,night,pa,usa,capture,tuttle pond,2022-06-14T00:00:00Z,107
bag32,21:52:00,21.6,tree/log/bush (higher than 1m),21.7,c5ed4cd6-edae-4a72-97bc-fbe7fe7cf19e,emily jolly,NA,hyla versicolor,new,NA,adult,male,42.7,10,2.8,7.2,BdSwab00108,NA,NA,BacSwab00108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,night,pa,usa,capture,tuttle pond,2022-06-14T00:00:00Z,108
bag33,21:58:00,23.5,water,23.7,0efcf175-d007-44a4-aae9-8a77e2e0bdfc,brandon hoenig,NA,rana clamitans,new,NA,adult,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,night,pa,usa,capture,tuttle pond,2022-06-14T00:00:00Z,109
bag03,22:06:00,23.1,water,22.4,692f2ea7-5f16-4c0f-b439-eed823a52952,brandon hoenig,NA,rana catesbeiana,new,97bb8950-1465-4772-a546-f3f8106acdf3,juvenile,unknown,60.9,24.5,4.3,20.2,BDSwab00103,NA,NA,BacSwab00103,MucBath00034,AMPBath00034,NA,NA,NA,AntiBod00034,NA,NA,NA,ToeClip00026,NA,night,pa,usa,capture,tuttle pond,2022-06-14T00:00:00Z,110
bag04,22:10:00,22.4,water,22.9,2178d7d9-7edb-4622-80d3-d2f6842adbe0,brandon hoenig,NA,rana clamitans,new,NA,adult,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,night,pa,usa,capture,tuttle pond,2022-06-14T00:00:00Z,111
bag05,22:23:00,24.7,water,24.2,88fc0ed2-d011-4a6c-a69e-81403b614bfe,brandon hoenig,NA,rana clamitans,new,NA,adult,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,night,pa,usa,capture,tuttle pond,2022-06-14T00:00:00Z,112
bag01,22:27:00,21.4,wet ground,21.2,d09398bf-d27d-4eb8-abd9-1326db91329d,brandon hoenig,NA,rana clamitans,new,NA,adult,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,night,pa,usa,capture,tuttle pond,2022-06-14T00:00:00Z,113
bag02,22:31:00,22.4,water,22.1,3eeee458-b8b3-480e-9a49-ffa586cf9cbf,brandon hoenig,NA,rana catesbeiana,new,2760d35a-5840-4355-84a1-7c9874ef122e,juvenile,unknown,50.3,15.25,3.3,11.95,BDSwab00097,NA,NA,BacSwab00097,NA,NA,NA,NA,NA,NA,NA,NA,NA,ToeClip00036,NA,night,pa,usa,capture,tuttle pond,2022-06-14T00:00:00Z,114
bag06,22:37:00,20.9,wet ground,20.6,30af10a8-9069-4fce-b889-0b535f461af9,brandon hoenig,NA,rana clamitans,new,NA,adult,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,night,pa,usa,capture,tuttle pond,2022-06-14T00:00:00Z,115
bag07,22:42:00,21.6,wet ground,21.3,c1fdbcbb-233f-4e03-a695-26e117e03e52,brandon hoenig,NA,rana catesbeiana,new,81585871-9ebb-48c5-8382-e6b89692b176,adult,male,105.9,126.35,7.7,118.65,BDSwab00094,NA,NA,BacSwab00094,NA,NA,NA,NA,NA,NA,NA,NA,NA,ToeClip00031,NA,night,pa,usa,capture,tuttle pond,2022-06-14T00:00:00Z,116
bag44,23:08:00,23.7,water,23.2,8c412705-6b2a-4288-9608-724efff183c0,brandon hoenig,NA,rana clamitans,new,NA,adult,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,night,pa,usa,capture,tuttle pond,2022-06-14T00:00:00Z,117
bag51,23:11:00,23.7,water,22.8,1fe8e2b4-80c8-4767-9c33-b10ba407709d,brandon hoenig,NA,rana clamitans,new,NA,adult,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,night,pa,usa,capture,tuttle pond,2022-06-14T00:00:00Z,118
bag47,23:16:00,21.5,wet ground,21.7,5cc1dbd3-0673-43b6-a09d-f7a0307f3fba,emily jolly,NA,rana clamitans,new,NA,adult,female,76.6,46,4.25,41.75,BdSwab00114,NA,NA,BacSwab00114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,night,pa,usa,capture,tuttle pond,2022-06-14T00:00:00Z,119
bag09,22:14:00,27.1,water,27,59cb427c-3c72-4675-a101-151177ae9b40,brandon hoenig,NA,rana catesbeiana,new,318943b4-4ffb-4a2b-997c-50b016b180d0,juvenile,unknown,44.1,15,3.5,11.5,BdSwab00128,NA,NA,BacSwab00127,NA,NA,NA,NA,NA,NA,NA,NA,NA,ToeClip00039,NA,night,pa,usa,capture,tuttle pond,2022-06-15T00:00:00Z,120
bag10,22:32:00,NA,tree/log/bush (higher than 1m),NA,NA,emily jolly,NA,hyla versicolor,new,NA,adult,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,night,pa,usa,capture,tuttle pond,2022-06-15T00:00:00Z,123
bag13,22:46:00,25.4,emergent vegetation (lower than 1m),25.4,a4bf6ea6-b215-45d6-a231-748699eaa7ba,emily jolly,NA,rana clamitans,new,NA,juvenile,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,night,pa,usa,capture,tuttle pond,2022-06-15T00:00:00Z,124
bag11,22:59:00,26.4,emergent vegetation (lower than 1m),26.4,550d7fbb-4c02-4722-9087-97cda690f9c9,brandon hoenig,NA,rana catesbeiana,new,9600f036-7dd5-4bb1-bb9b-418cf4a3eae8,adult,female,87.4,77,3.3,73.7,BdSwab00125,NA,NA,BacSwab00124,NA,NA,NA,NA,NA,NA,NA,NA,NA,ToeClip00042,NA,night,pa,usa,capture,tuttle pond,2022-06-15T00:00:00Z,125
bag29,11:56:00,20.1,wet ground,20,613eae80-6dcb-4774-86cd-e2acace5a6a9,brandon hoenig,NA,desmognathus fuscus,new,NA,adult,unknown,58.2,3.3,2.8,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,pa,usa,capture,tryon-weber,2022-06-22T00:00:00Z,126
bag50,11:07:00,NA,water,23.4,40f30a61-4ec3-4660-9365-f72e39249fda,brandon hoenig,NA,unknown,new,NA,juvenile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,pa,usa,capture,tryon-weber,2022-06-22T00:00:00Z,127
bag16,11:26:00,NA,wet ground,19.9,7afe9bbc-8a15-4cc1-b8b7-f78ccf4eebdd,brandon hoenig,NA,eurycea bislineata,new,NA,adult,unknown,53.4,3.5,3.1,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,pa,usa,capture,tryon-weber,2022-06-22T00:00:00Z,128
bag45,11:30:00,21.6,wet ground,21.2,58bd482d-d9e8-41cc-b6ac-b98776c96430,brandon hoenig,NA,eurycea bislineata,new,NA,adult,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,pa,usa,capture,tryon-weber,2022-06-22T00:00:00Z,129
bag49,11:35:00,NA,water,20.9,99d041a1-bede-4d5b-ad39-f6fa09ab8e78,brandon hoenig,NA,eurycea bislineata,new,NA,adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,pa,usa,capture,tryon-weber,2022-06-22T00:00:00Z,130
bag53,11:38:00,NA,wet ground,18.9,bbc095bd-f81d-49de-9c4c-1f9d7c8c50b7,brandon hoenig,NA,pseudotriton ruber,new,NA,adult,unknown,135.9,14,2.2,11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,pa,usa,capture,tryon-weber,2022-06-22T00:00:00Z,131
bag13,11:08:00,18.6,wet ground,18.2,3c7530c1-e047-4b21-a1f4-1c28c4ae1ba5,brandon hoenig,NA,desmognathus fuscus,new,NA,adult,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,pa,usa,capture,tryon-weber,2022-06-22T00:00:00Z,132
bag03,11:55:00,18.8,wet ground,18.9,593f1883-87bb-4c55-8da3-66f401755437,brandon hoenig,NA,eurycea bislineata,new,NA,adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,pa,usa,capture,tryon-weber,2022-06-22T00:00:00Z,133
bag17,12:02:00,19.3,wet ground,19.5,88774587-21ed-4e84-b3f1-a993f79abb5c,brandon hoenig,NA,desmognathus fuscus,new,NA,adult,unknown,88.7,3.8,2.9,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,pa,usa,capture,tryon-weber,2022-06-22T00:00:00Z,134
bag15,10:55:00,21,tree/log/bush (lower than 1m),21.2,8292a3a1-199c-4a99-97c8-7fc4c8fe4f07,brandon hoenig,NA,desmognathus ochrophaeus,new,NA,adult,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,pa,usa,capture,tryon-weber,2022-06-22T00:00:00Z,135
bag57,11:27:00,NA,water,19.6,4853fbc5-f54c-43ad-81bc-59d96d80b0dd,brandon hoenig,NA,unknown,new,NA,juvenile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,pa,usa,capture,tryon-weber,2022-06-22T00:00:00Z,136
bag19,11:33:00,NA,water,19.4,6cd63529-fbe6-4de2-a590-1f97c64f3abd,brandon hoenig,NA,unknown,new,NA,juvenile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,pa,usa,capture,tryon-weber,2022-06-22T00:00:00Z,137
bag05,11:47:00,NA,water,20.4,bbe8f8d0-7c85-4f31-868c-43dff1bc6094,brandon hoenig,NA,unknown,new,NA,juvenile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,pa,usa,capture,tryon-weber,2022-06-22T00:00:00Z,138
bag18,11:56:00,NA,water,20.8,796bf87a-d2e2-43eb-be9d-de1563d94226,brandon hoenig,NA,unknown,new,NA,juvenile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,pa,usa,capture,tryon-weber,2022-06-22T00:00:00Z,139
bag48,12:10:00,NA,tree/log/bush (lower than 1m),21.5,40d7ed0f-d294-46e5-973f-e1442aac99a1,brandon hoenig,NA,desmognathus ochrophaeus,new,NA,adult,unknown,65.4,4.9,3.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,pa,usa,capture,tryon-weber,2022-06-22T00:00:00Z,140
bag52,11:05:00,18.5,wet ground,18.3,6d1844b4-1358-44a1-abfd-4dd2d4be635e,emily jolly,NA,desmognathus ochrophaeus,new,NA,adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,pa,usa,capture,tryon-weber,2022-06-23T00:00:00Z,141
bag15,11:28:00,18.1,water,18.1,57afab21-e3c8-4e1b-9887-81ea42f7dd09,emily jolly,NA,unknown,new,NA,juvenile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,pa,usa,capture,tryon-weber,2022-06-23T00:00:00Z,142
bag56,11:32:00,18.1,wet ground,18,9e16ce75-9ee1-4c41-a764-e29616e1ae4c,emily jolly,NA,eurycea bislineata,new,NA,adult,unknown,80.7,4.8,2.8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,pa,usa,capture,tryon-weber,2022-06-23T00:00:00Z,143
bag09,11:40:00,18.2,water,18.2,42f8965a-301a-49dd-a967-64ee32bdb573,emily jolly,NA,unknown,new,NA,juvenile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,pa,usa,capture,tryon-weber,2022-06-23T00:00:00Z,144
bag41,11:52:00,19.2,wet ground,18.8,b78106d8-a71f-44e2-ba54-a1a4f24fa98f,emily jolly,NA,desmognathus ochrophaeus,new,NA,adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,pa,usa,capture,tryon-weber,2022-06-23T00:00:00Z,145
bag04,11:58:00,16.3,water,16.1,1711c6ec-3bf3-4cf7-8d6d-38415986a0d8,emily jolly,NA,unknown,new,NA,juvenile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,pa,usa,capture,tryon-weber,2022-06-23T00:00:00Z,146
bag13,12:04:00,18.7,wet ground,18.5,90e64ee4-7fda-4d28-a450-35503902bcba,emily jolly,NA,desmognathus ochrophaeus,new,NA,adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,pa,usa,capture,tryon-weber,2022-06-23T00:00:00Z,147
bag14,12:17:00,18.2,dry ground,18.3,e077237e-8312-405e-b281-e52d9f37e6a3,emily jolly,NA,desmognathus ochrophaeus,new,NA,adult,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,pa,usa,capture,tryon-weber,2022-06-23T00:00:00Z,148
bag11,12:28:00,19.3,tree/log/bush (lower than 1m),19.2,c4902af3-adc1-48a7-b4be-30b373c8b80d,emily jolly,NA,plethodon glutinosus,new,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,pa,usa,capture,tryon-weber,2022-06-23T00:00:00Z,149
bag07,12:28:00,19.3,tree/log/bush (lower than 1m),19.2,20aaffc3-3798-42e8-a31e-4ce3b981b667,emily jolly,NA,desmognathus fuscus,new,NA,adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,pa,usa,capture,tryon-weber,2022-06-23T00:00:00Z,150
bag07,12:28:00,19.3,tree/log/bush (lower than 1m),19.2,20aaffc3-3798-42e8-a31e-4ce3b981b667,emily jolly,NA,plethodon glutinosus,new,NA,Unknown,unknown,40.4,2.9,2.7,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,pa,usa,capture,tryon-weber,2022-06-23T00:00:00Z,151
bag06,12:33:00,19.1,tree/log/bush (lower than 1m),19,6dc6d0ab-93b6-42bf-88cd-ccc21c023af1,emily jolly,NA,desmognathus ochrophaeus,new,NA,adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,pa,usa,capture,tryon-weber,2022-06-23T00:00:00Z,152
bag08,11:10:00,NA,water,17.1,f6bcded9-ebbb-4689-8d3c-e8524c4c0a4b,emily jolly,NA,unknown,new,NA,juvenile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,pa,usa,capture,tryon-weber,2022-06-23T00:00:00Z,153
bag95,11:46:00,NA,wet ground,16.2,ff16ea0e-ef37-4c2e-bedc-cf6d54a3ff56,emily jolly,NA,desmognathus fuscus,new,NA,adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,pa,usa,capture,tryon-weber,2022-06-23T00:00:00Z,154
bag23,12:04:00,NA,wet ground,18.5,a8d9bcf8-86f6-4d97-94c6-69d3c56d9f62,emily jolly,NA,unknown,new,NA,juvenile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,pa,usa,capture,tryon-weber,2022-06-23T00:00:00Z,155
bag92,12:08:00,NA,wet ground,18.7,e4df4538-02d4-4eaa-b69f-e1639f62b661,emily jolly,NA,desmognathus ochrophaeus,new,NA,adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,pa,usa,capture,tryon-weber,2022-06-23T00:00:00Z,156
bag35,12:25:00,NA,leaf litter,25.6,100471c0-2bfb-4ec3-ba84-b9df826eb96e,emily jolly,NA,notophthalmus viridescens,new,NA,adult,unknown,66,4.6,3.2,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,pa,usa,capture,tryon-weber,2022-06-23T00:00:00Z,157
bag07,10:40:00,NA,wet ground,18.3,aa4b086c-8d43-42b6-a525-ff2e9edb7e50,emily jolly,NA,desmognathus fuscus,new,NA,adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,pa,usa,capture,tryon-weber,2022-06-23T00:00:00Z,158
bag07,10:40:00,NA,wet ground,18.3,aa4b086c-8d43-42b6-a525-ff2e9edb7e50,emily jolly,NA,plethodon glutinosus,new,NA,Unknown,unknown,40.4,2.9,2.7,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,pa,usa,capture,tryon-weber,2022-06-23T00:00:00Z,159
bag02,11:06:00,NA,water,18.1,c8295597-d7cd-44d1-b48c-739296a8db40,emily jolly,NA,unknown,new,NA,juvenile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,pa,usa,capture,tryon-weber,2022-06-23T00:00:00Z,160
bag05,11:25:00,NA,water,18.2,2a5c046a-67e6-4e3c-9f20-152c44461cb1,emily jolly,NA,unknown,new,NA,juvenile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,pa,usa,capture,tryon-weber,2022-06-23T00:00:00Z,161
bag97,11:37:00,NA,water,18.3,e45f7f6a-4393-488b-ab88-7ca302037b51,emily jolly,NA,desmognathus fuscus,new,NA,adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,pa,usa,capture,tryon-weber,2022-06-23T00:00:00Z,162
bag12,11:56:00,NA,wet ground,16.7,5df376a5-111a-4f67-bd9a-918aa8959fa8,emily jolly,NA,desmognathus fuscus,new,NA,adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,pa,usa,capture,tryon-weber,2022-06-23T00:00:00Z,163
